央视,#genre#	
原住民电视台,mitv://ns2.hellotvvod.com:9906/4745c32d26c747cc815e5dbbe9d1eb4e
客家电视台,mitv://ns2.hellotvvod.com:9906/67d6dec1b43e4132b9744a0e9147fd87
国家地理频道,mitv://ns2.hellotvvod.com:9906/85660dd12d974fc49683fed91d3114db
探索频道,mitv://ns2.hellotvvod.com:9906/2fc7400c794943bca00b41f24b99346b
TLC旅游生活,mitv://ns2.hellotvvod.com:9906/7e9887e698744b1b973a4c38d67ac81e
动物星球,mitv://ns2.hellotvvod.com:9906/14d7758759c746c88f9d962de3696bcc
CN卡通频道,mitv://ns2.hellotvvod.com:9906/24be0567865d424b8a63916c69d7592b
MOMO亲子台,mitv://ns2.hellotvvod.com:9906/035a4c3fa28c454cb0ba75319acf9efd
东森幼幼台,mitv://ns2.hellotvvod.com:9906/918de14325134daaae331b3d776eda5f
纬来综合台,mitv://ns2.hellotvvod.com:9906/56821cd68cfb43d4b958ac95b6ef1663
八大第一台,mitv://ns2.hellotvvod.com:9906/46856c99e8114a05a299f67bd33972d8
八大综合台,mitv://ns2.hellotvvod.com:9906/c96a63de887f40968a16d679160ff908
三立台湾台,mitv://ns2.hellotvvod.com:9906/3195e692ffa54ee2ad9a16b219f071d7
三立都会台,mitv://ns2.hellotvvod.com:9906/742bf4f7d3684ef884b4b251e18be970
东森综合台,mitv://ns2.hellotvvod.com:9906/d47bd35ba7b84ee3a720c75bb01b86ff
超视,mitv://ns2.hellotvvod.com:9906/76d4d1ab2d8f44b08f02ab1bd62d66a9
中天综合台,mitv://ns2.hellotvvod.com:9906/29745a236d6b4c0382f65eb55ea9a8cc
中天娱乐台,mitv://ns2.hellotvvod.com:9906/6bed84f39e644483941c921aa23fd9ed
东森戏剧台,mitv://ns2.hellotvvod.com:9906/2c7751ce53654fc0a51c90dfd1776d91
八大戏剧台,mitv://ns2.hellotvvod.com:9906/fb214453a3b04dad98be05bef0c104b5
TVBS欢乐台,mitv://ns2.hellotvvod.com:9906/d9eb85388e4a47d187e565a6a5b54713
纬来戏剧台,mitv://ns2.hellotvvod.com:9906/204997fc98cf427d86dcbf53bd5995bf
高点综合台,mitv://ns2.hellotvvod.com:9906/e71c440ad5e6406187ff368630cf3922
BBC World News,mitv://ns2.hellotvvod.com:9906/394023cc50b24c6e9840a43b3fa50a0b
Al Jazeera English,mitv://ns2.hellotvvod.com:9906/eaf79a64210b4a3b9f711c7c11c3b73a
CNBC,mitv://ns2.hellotvvod.com:9906/ea88d182a5494f9f895ddb0f04f84232
Bloomberg TV,mitv://ns2.hellotvvod.com:9906/cfc7987fd08943eca09449fac7bd4355
HITS,mitv://ns2.hellotvvod.com:9906/833ef80438aa479dbd63d1699c5927a4
壹电视新闻台,mitv://ns2.hellotvvod.com:9906/2b0c2850355a44eb9961c7d122f755e4
年代新闻,mitv://ns2.hellotvvod.com:9906/c435ea03b918455bb60198172220142b
东森新闻台,mitv://ns2.hellotvvod.com:9906/0501fdfb0a3643288bd4b0838ad3c7bc
中天新闻台,mitv://ns2.hellotvvod.com:9906/b9f5b99739164d3ea489787c03f6d816
民视新闻台,mitv://ns2.hellotvvod.com:9906/6ad6c0900ae64d35bd74d754b5451e74
三立新闻台,mitv://ns2.hellotvvod.com:9906/31b6385301d849238789d9aeca19dd00
TVBS新闻台,mitv://ns2.hellotvvod.com:9906/7305f95f4fdf400cb0d05a43c01085a5
TVBS,mitv://ns2.hellotvvod.com:9906/f1ab1dd089f5423bbd03d6704397f956
东森财经新闻台,mitv://ns2.hellotvvod.com:9906/baef9ea1ee0a49d283376e4169b4a191
非凡新闻台,mitv://ns2.hellotvvod.com:9906/a31f5dd13cd247678c3ef8fe0059161d
卫视电影台,mitv://ns2.hellotvvod.com:9906/08b9531e9d6445f8b80d4f3c8fe3267e
东森电影台,mitv://ns2.hellotvvod.com:9906/5e719791317f41acbb6bf8b3be345f82
纬来电影台,mitv://ns2.hellotvvod.com:9906/13381edbcf9e43c5bd9a8cfc01443c2a
龙祥电影,mitv://ns2.hellotvvod.com:9906/0cd9a632f2b84d2b8924e6c5eef5fa80
HBO,mitv://ns2.hellotvvod.com:9906/deaedd5b4e984da782d83bd92cf5a704
东森洋片台,mitv://ns2.hellotvvod.com:9906/8a1ff4a067904e7b95d15a545b9d12ca
AXN,mitv://ns2.hellotvvod.com:9906/ca4703e2a87740bca28a5bed681d2bb6
好莱坞电影台,mitv://ns2.hellotvvod.com:9906/9956af94fe414c4dad585bdbfcc20aa5
CINEMAX,mitv://ns2.hellotvvod.com:9906/5f32b3dd07104e79bba0e5e17ebd693f
纬来育乐台,mitv://ns2.hellotvvod.com:9906/77e9b5d67ffa4dbabb6fde0f1abae1db
纬来体育台,mitv://ns2.hellotvvod.com:9906/5c21d7cd88184218a937531d3e6c7bbf
ELEVEN体育1台,mitv://ns2.hellotvvod.com:9906/16d8fd11dd3d4172889bc1500f764c81
纬来日本,mitv://ns2.hellotvvod.com:9906/21eafab3fdf94decbc29d63d81d68ce6
国兴卫视,mitv://ns2.hellotvvod.com:9906/084f5699eefd4268bc0325b9dcffbe7c
FOX,mitv://ns2.hellotvvod.com:9906/0bd6c3f57bac4844b6e29d75c27983ef
Z频道,mitv://ns2.hellotvvod.com:9906/f480d5103ca047e79f77240870ebca19
Animax,mitv://ns2.hellotvvod.com:9906/947ba9cec2164fe7a1de954516c14b11
尼克儿童频道,mitv://ns2.hellotvvod.com:9906/e66e9450380a4e639d6b200e03bf476b
MTV,mitv://ns2.hellotvvod.com:9906/72d1c09d5c9f48efae294663eeed97e4
八大娱乐台,mitv://ns2.hellotvvod.com:9906/77a286d7bb35440688e489a29a1a06b9
三立iNEWS,mitv://ns2.hellotvvod.com:9906/de9c3ffb79c8494fb6879f7b6b71bb36
龙华偶像,mitv://ns2.hellotvvod.com:9906/5ac63297a7ad4c0a8f24d2a98fe12f66
Arirang,mitv://ns2.hellotvvod.com:9906/87eeb41ad83443d293ff352d4205600e
tvN,mitv://ns2.hellotvvod.com:9906/42a4c195fe494501bbdfbb759cea4f6d
DW,mitv://ns2.hellotvvod.com:9906/5b1a730646134eb3b321300bbb4d1541
France24,mitv://ns2.hellotvvod.com:9906/5899cc1d87cb4df08070bd284a446c7b
非凡商业台,mitv://ns2.hellotvvod.com:9906/566f2794d1494a0996b996c97e1ac3df
公视3台,mitv://ns2.hellotvvod.com:9906/b69af032a0664f1c9a014f2e99f9b38a
大爱2台,mitv://ns2.hellotvvod.com:9906/d193e188c67644949760ed6b8735d8da
ELTV生活英语台,mitv://ns2.hellotvvod.com:9906/7d64a7c6354549d0b124208229f92a51
靖洋卡通Nice Bingo,mitv://ns2.hellotvvod.com:9906/5e3a505d2ae94911bd262f3b13637203
靖天卡通台,mitv://ns2.hellotvvod.com:9906/b714fb9fd41d4096a738f6c621ffbf16
达文西频道,mitv://ns2.hellotvvod.com:9906/13b05689eb35417f967be8aef32e2f3c
Nick Jr.,mitv://ns2.hellotvvod.com:9906/3b7357f9c36b4ec8a16a343d0a62f293
国会频道1,mitv://ns2.hellotvvod.com:9906/5d1512f31c834739bfc704b7c350afca
国会频道2,mitv://ns2.hellotvvod.com:9906/42a27a07ebc448a889bd7746a04b81f7
MTV Live,mitv://ns2.hellotvvod.com:9906/2cf0015b934e4ba9a98dddf3821faf85
Mezzo Live,mitv://ns2.hellotvvod.com:9906/562cf5245c4c48c490798fa4e49565db
CLASSICA 古典乐,mitv://ns2.hellotvvod.com:9906/c9bb644844f44409a2a4104a4966fd15
CMusic,mitv://ns2.hellotvvod.com:9906/d63423da62d447f8b143cc7ac30d9bf5
爱尔达体育1台(备),mitv://ns2.hellotvvod.com:9906/314f21ee7a2d45f78bfafa8232920af4
爱尔达体育2台(备),mitv://ns2.hellotvvod.com:9906/c16187a81977429ba130bc73329b5d57
爱尔达体育3台(备),mitv://ns2.hellotvvod.com:9906/5d28361306c940c4845edaf4f49fff7d
TRACE Sport Stars,mitv://ns2.hellotvvod.com:9906/9765fb87f86242109a71fb9ee192c738
博斯高球,mitv://ns2.hellotvvod.com:9906/869ec8cb412b4e759f37ef5dd81225dd
博斯高球二台,mitv://ns2.hellotvvod.com:9906/2f7387331aaa4da28af7fa4ac3585f09
博斯网球台,mitv://ns2.hellotvvod.com:9906/964444ddfbc74b639ff24d6ca972da0a
博斯魅力网,mitv://ns2.hellotvvod.com:9906/d3fb293b535a45deaba3f0dad21ab098
博斯无限台,mitv://ns2.hellotvvod.com:9906/05969a9c6f374057bf891a3ba411cb2e
博斯无限二台,mitv://ns2.hellotvvod.com:9906/72c9887782bf4cb9acf1289dcbab997e
博斯运动,mitv://ns2.hellotvvod.com:9906/826e7e14f038442ca1f3916680c08d5a
ELEVEN体育2台,mitv://ns2.hellotvvod.com:9906/157cac38d31e4570a7b623e6cd23e897
智林体育台,mitv://ns2.hellotvvod.com:9906/34604438d45f4d4d9a9f87b39b3c2231
博斯运动二台,mitv://ns2.hellotvvod.com:9906/fa94ca60503a48f9b0ff48757dddb962
OUTDOOR,mitv://ns2.hellotvvod.com:9906/a240c15aed08419aab0a34326a7b0fd2
HBO强档巨献,mitv://ns2.hellotvvod.com:9906/f730d525f3f5462f9e545470678140f5
HBO原创巨献,mitv://ns2.hellotvvod.com:9906/32e34fe08be8452192e7912f4d801f83
国家地理高画质野生频道,mitv://ns2.hellotvvod.com:9906/6d6e95e73a4643a19bacb1dd738319ab
BBC Earth,mitv://ns2.hellotvvod.com:9906/3e630f79659f4461aa7c48e333ab749f
Discovery Asia,mitv://ns2.hellotvvod.com:9906/a00da7635c9f423f9a600800a387a80d
Discovery科学频道,mitv://ns2.hellotvvod.com:9906/ef7dea5ccdd942b5b15f69f0dec1c93d
DMAX,mitv://ns2.hellotvvod.com:9906/44f975d5e22b46d3b5c182468474e29f
EVE,mitv://ns2.hellotvvod.com:9906/75513d9a0e0d4d8f9257be8fc1aef178
HISTORY 2,mitv://ns2.hellotvvod.com:9906/f88da151e434407d9e7aad466657c956
历史频道,mitv://ns2.hellotvvod.com:9906/3cd6363a2aad48e9b17923742fc1f2e9
罪案侦缉频道,mitv://ns2.hellotvvod.com:9906/2515966b2c4741049cb5207986ac31e9
BBC Lifestyle,mitv://ns2.hellotvvod.com:9906/15fd795371a745bdad089b5b8568555e
LUXE TV,mitv://ns2.hellotvvod.com:9906/99627ef7508e4eeabf65e20ca2616318
Lifetime,mitv://ns2.hellotvvod.com:9906/06850bb3d68a4ba0977440f16bb816c9
KLT-靖天国际台,mitv://ns2.hellotvvod.com:9906/04caa50972554040a4315d9c07d4a0d4
HGTV居家乐活频道,mitv://ns2.hellotvvod.com:9906/c4c41c6b435c4360b18d3d51e0d7b86f
Love Nature,mitv://ns2.hellotvvod.com:9906/9ed5d4a420a04f69add6a251516d7759
美食星球,mitv://ns2.hellotvvod.com:9906/31022438d3ab491eb25526aa9f36e45d
亚洲美食频道,mitv://ns2.hellotvvod.com:9906/985a0c67e01f4b61a6f46d8f26845ae0
亚洲旅游台,mitv://ns2.hellotvvod.com:9906/00fc926e549f4ff3ab4a9b8466c03598
EYE TV旅游台,mitv://ns2.hellotvvod.com:9906/c4c924add37e4b1f8e6cd1f1f3eae1b2
时尚频道,mitv://ns2.hellotvvod.com:9906/e2bcebaa5ea148efac63feaccbb03858
好消息2台,mitv://ns2.hellotvvod.com:9906/d906a12c16b54cf6b8524ad8b214c947
三立综合台,mitv://ns2.hellotvvod.com:9906/2718d9a953e74dc4bfa2da38d5f8da7a
靖天资讯台,mitv://ns2.hellotvvod.com:9906/1b5c5c27cb5c48d7b0d167482f86c221
靖天综合台,mitv://ns2.hellotvvod.com:9906/6bedc5cf4e694800b10bdede2ba45824
靖天育乐台,mitv://ns2.hellotvvod.com:9906/eefabaeff3fe4ebfa45539284452b01b
中视经典台,mitv://ns2.hellotvvod.com:9906/d535d07d4d6e47c2bb8f3f22cc29388b
中视菁采台,mitv://ns2.hellotvvod.com:9906/1e936d1f7e454bb1a40f2c9d24135bd5
TVBS精采台,mitv://ns2.hellotvvod.com:9906/a602859b2bd94be09a56a9c9432ce55f
壹电视综合,mitv://ns2.hellotvvod.com:9906/22413a11ef6148e3bd29a5ee8bcfced8
纬来精采,mitv://ns2.hellotvvod.com:9906/0d4ecea36f6c4b6384f50afcec053086
ETtoday综合台,mitv://ns2.hellotvvod.com:9906/57fe67866ff84a31b4a2a1bebdb6e1cb
民视第一台,mitv://ns2.hellotvvod.com:9906/efc58b1ac99c4c18b0ba50358c86f5cb
民视台湾台,mitv://ns2.hellotvvod.com:9906/42a7adf54dc744e68a45fa10b9229c56
Nice TV靖天欢乐台,mitv://ns2.hellotvvod.com:9906/387e8ed39fc645b78db3e42ec4372d0f
八大优频道,mitv://ns2.hellotvvod.com:9906/0b719ff42ae249c593f65edb5f369c7b
三立戏剧台,mitv://ns2.hellotvvod.com:9906/8cedd9a3bdc74237ab3292ff35b47e56
龙华戏剧,mitv://ns2.hellotvvod.com:9906/564452cc6ef24f6f985506ad11bf2b1d
靖天戏剧台,mitv://ns2.hellotvvod.com:9906/7a8951804eaa4f3e95aca91384d060e1
靖洋戏剧台,mitv://ns2.hellotvvod.com:9906/8d970bdf4e2b421f8142224a2d2d5c91
靖天日本台,mitv://ns2.hellotvvod.com:9906/d7482d42dbf846fd9a4576afbf0fa372
i-Fun动漫台,mitv://ns2.hellotvvod.com:9906/9e0d0816065e48f7849ad5f87d031714
韩国娱乐台,mitv://ns2.hellotvvod.com:9906/7af5c6df3f6948cdafc705eb9b5a79cc
星卫娱乐台,mitv://ns2.hellotvvod.com:9906/8951ef16cf504aacbdc06417fe1d184c
ROCK Extreme,mitv://ns2.hellotvvod.com:9906/ff45a6a0269b47b0999717a25a6937c2
中视新闻台,mitv://ns2.hellotvvod.com:9906/2f52193967c74faeb929372d7e0909bb
寰宇新闻台,mitv://ns2.hellotvvod.com:9906/8de82b84bce84d8c9d741fc6a6ed7be0
华视新闻,mitv://ns2.hellotvvod.com:9906/47f6398844064c3797f45be10fd10ba7
NHK新闻资讯台,mitv://ns2.hellotvvod.com:9906/f6b829bc07f14543b3afef95d1d10370
美亚电影台HD,mitv://ns2.hellotvvod.com:9906/7380e30cb6ca43eba91d9eb61d64e890
龙华电影,mitv://ns2.hellotvvod.com:9906/1b6b62a7122142ec8193504cf0a103f3
星卫HD电影台,mitv://ns2.hellotvvod.com:9906/16841dceb1e04f3382c6b1ae3cf09b04
靖天映画,mitv://ns2.hellotvvod.com:9906/c869a2361cba40e59d3f87a14a887eb7
靖天电影台,mitv://ns2.hellotvvod.com:9906/f1e536feac654c2fbd263c3d0e88f778
WARNER TV,mitv://ns2.hellotvvod.com:9906/bc0e26f137c14487b4206580b8edcadb
Star Movies HD,mitv://ns2.hellotvvod.com:9906/62cfce02ec5b4e5d8c9160dbe3859cc4
AMC最爱电影,mitv://ns2.hellotvvod.com:9906/d735892105d24440af69d6869a4ea091
HBO Family,mitv://ns2.hellotvvod.com:9906/89345976794c4f0a9aa539e37b6008a5
CatchPlay电影台,mitv://ns2.hellotvvod.com:9906/8c1f66f57aed4019ba8e0b4fd031446e
CinemaWorld,mitv://ns2.hellotvvod.com:9906/3ebbd0df730c4be68d445dc5488061bc
壹电视电影台,mitv://ns2.hellotvvod.com:9906/47082ad9062d4e36b7519484c386e1a0
采昌影剧台,mitv://ns2.hellotvvod.com:9906/58622704e1cb49919e6e9c8753613895
佛卫慈悲台,mitv://ns2.hellotvvod.com:9906/8c13fa00f54e4b36867bcfb660ccaf88
TV5Monde,mitv://ns2.hellotvvod.com:9906/2d897c362b304a36b466c7f5733f2873
Cbeebies,mitv://ns2.hellotvvod.com:9906/7e81e3989e4f49ada3e905635d4427dd
EYE TV戏剧台,mitv://ns2.hellotvvod.com:9906/ba6b28fe36f843d087a65abea62e2d99
台视新闻台,mitv://ns2.hellotvvod.com:9906/ca0a330390ff4c8b86cf75eaefcd56b9
寰宇新闻台湾台,mitv://ns2.hellotvvod.com:9906/dac8e9102d5843bb80dfbfe6ad715276
台视财经台,mitv://ns2.hellotvvod.com:9906/835b47f172454f98a5baf8ba3edaa43a
纬来日本(备),mitv://ns2.hellotvvod.com:9906/e23a08a1a2c740548be1614bbfdf7de1
爱尔达影剧台,mitv://ns2.hellotvvod.com:9906/d32b8cc9726e46ddba52317217e7f844
ROCK Entertainment,mitv://ns2.hellotvvod.com:9906/46102e7410fd4e1f9f433323ad428072
民视(备),mitv://ns2.hellotvvod.com:9906/be457a8690fc4758aa0dd1b8dbf05580
三立台湾台(备),mitv://ns2.hellotvvod.com:9906/dc4aaf9a1068410bb84de06d608eeb44
Dreamworks,mitv://ns2.hellotvvod.com:9906/e1b5e46d774c4875b8396cdde6c2a3c9
TV5MONDE Style 生活时尚,mitv://ns2.hellotvvod.com:9906/a2ebc919e28341f09d770654e8516e16
Travel Channel,mitv://ns2.hellotvvod.com:9906/de1b53cbc8594c7aae5410f62bbcc016
影迷数位电影台,mitv://ns2.hellotvvod.com:9906/c35bdeaebcbf4d14b0bffa4547053530
卫视中文台,mitv://ns2.hellotvvod.com:9906/4c4de6b0127b43fa9055dff8b66fbf09
爱尔达体育1台,mitv://ns2.hellotvvod.com:9906/ce296a7106944164ad01b2b2b18b59ed
爱尔达体育2台,mitv://ns2.hellotvvod.com:9906/b5950873b0594135b9ebfa4d106ab456
爱尔达体育3台,mitv://ns2.hellotvvod.com:9906/adc92eea521945d99d024e5d9c591e2c
台视(备),mitv://ns2.hellotvvod.com:9906/014667f51a1047c48aba9915cf24fffe
大爱(备),mitv://ns2.hellotvvod.com:9906/5b1e069df233467bbe267711254c9fb5
中视(备),mitv://ns2.hellotvvod.com:9906/b7fff584d55a42bd97b3ccbd8e237027
华视(备),mitv://ns2.hellotvvod.com:9906/c7618a4ecc8b4930ad9a00d7ccc20deb
公视(备),mitv://ns2.hellotvvod.com:9906/d0e871d8d1a74394b9fa5bbb59beb615
东森新闻台(备),mitv://ns2.hellotvvod.com:9906/9c947491eb18402ba078d524c89c4c7e
镜新闻,mitv://ns2.hellotvvod.com:9906/8a9b3ed3ed5949adaf7a585c3efd55ac
马来西亚,#genre#
CNN,mitv://ns2.hellotvvod.com:9906/c1a6d29a426a4cbabb1c2d0a09c7222f
TV1,mitv://ns2.hellotvvod.com:9906/e8295741ba5948a7962ef53449a9ce0a
TV2,mitv://ns2.hellotvvod.com:9906/35d024f16da54804bca07838e6886f7b
TV3,mitv://ns2.hellotvvod.com:9906/de80e5ed410b4264a473480903f955ac
NTV7,mitv://ns2.hellotvvod.com:9906/322874b2b0c047e6bd7baa0144963374
八度空间,mitv://ns2.hellotvvod.com:9906/f61ba615b3bb4df393f0fe3566efdc6e
TV9,mitv://ns2.hellotvvod.com:9906/d5850b9ec34d4937bb5a87653509b6f3
Astro Ria HD,mitv://ns2.hellotvvod.com:9906/ee6cde696f9a425594a64f571f47f3e6
Astro Prima HD,mitv://ns2.hellotvvod.com:9906/026f5614bcbc4add8fb4cc9e814ade3e
Astro Oasis HD,mitv://ns2.hellotvvod.com:9906/f0245fbf18e64f3aba6a89d88423baa1
Astro Warna HD,mitv://ns2.hellotvvod.com:9906/2a67f9851ec24679ac80b9533b3f2460
Astro Citra HD,mitv://ns2.hellotvvod.com:9906/2d59bba6de724d6ca32fa834970f51ae
Astro Rania HD,mitv://ns2.hellotvvod.com:9906/b5e1d92c8d214cb794d8828f71456a63
Astro Aura HD,mitv://ns2.hellotvvod.com:9906/b82c403690fe4356808700b9ee8aa5a8
Al-Hijrah,mitv://ns2.hellotvvod.com:9906/fea9b4d32e6849af8456b03b60e80945
TV Okey,mitv://ns2.hellotvvod.com:9906/8572af9847ad4f6d8b49fc06fc9e6552
SUN TV,mitv://ns2.hellotvvod.com:9906/8d3063cd8383478195d5402ca22f2c9a
Astro Cricket,mitv://ns2.hellotvvod.com:9906/1e82e8c0e1e14199bb062468b672b44d
爱奇艺,mitv://ns2.hellotvvod.com:9906/1bd37e6e2dd74d24aa05bb7688ed37e7
Astro小太阳,mitv://ns2.hellotvvod.com:9906/6fa6d93ba3b64cd2bd7609c014f3edca
Astro AEC(备),mitv://ns2.hellotvvod.com:9906/c9f8db6da171427cb8ddb12326aad849
Astro双星,mitv://ns2.hellotvvod.com:9906/5004e9afbf98468f9ad5d5deceb90a5d
Astro全佳,mitv://ns2.hellotvvod.com:9906/9d1231b5e4d446e7a18a05b9f9eaccb2
天映频道,mitv://ns2.hellotvvod.com:9906/000921b9b4cb44b9980480e9fb4a91ef
翡翠台(华丽台),mitv://ns2.hellotvvod.com:9906/fb2eecab0f024d6c923f3d5a57d8a591
Astro AOD HD 311,mitv://ns2.hellotvvod.com:9906/fbc9678803164971a18275962b176584
中天亚洲台,mitv://ns2.hellotvvod.com:9906/267b58a32d194f59a6ee3814076d86bf
TVB星河(粤),mitv://ns2.hellotvvod.com:9906/83fa2095e9274420af05e462d597601a
天映经典,mitv://ns2.hellotvvod.com:9906/bc8d33e67c6340038640c4052df65d03
Astro欢喜台(备),mitv://ns2.hellotvvod.com:9906/26ea9145b72243b999348f43849606a7
KBS World,mitv://ns2.hellotvvod.com:9906/2ec266e212474414b6db24636d4b9dd1
ONE,mitv://ns2.hellotvvod.com:9906/952b8c0a60854cf296f643576db0a0c9
Oh!K,mitv://ns2.hellotvvod.com:9906/242c34c24b62493891600bd5d8440251
Colors Hindi,mitv://ns2.hellotvvod.com:9906/ee1d5a33acff4b92b0181ad3f3b154ff
TVS,mitv://ns2.hellotvvod.com:9906/679b6134ae4c476bbb2595fdcc7a8626
Astro Vaanavil,mitv://ns2.hellotvvod.com:9906/8baeca1df7204070b45762b8e1a3bf9e
tvN Movies HD,mitv://ns2.hellotvvod.com:9906/96c910af516c4099a7f652edee73dd92
Astro Awani,mitv://ns2.hellotvvod.com:9906/c216451dd0384adfa03cb78b1703c71c
BERNAMA,mitv://ns2.hellotvvod.com:9906/d572e50deb584ee89d02ade9dbe67610
CGTN,mitv://ns2.hellotvvod.com:9906/459b6d2352134c5c83ecf845729c915c
BBC World News,mitv://ns2.hellotvvod.com:9906/394023cc50b24c6e9840a43b3fa50a0b
Al Jazeera English,mitv://ns2.hellotvvod.com:9906/eaf79a64210b4a3b9f711c7c11c3b73a
CNBC,mitv://ns2.hellotvvod.com:9906/ea88d182a5494f9f895ddb0f04f84232
Bloomberg TV,mitv://ns2.hellotvvod.com:9906/cfc7987fd08943eca09449fac7bd4355
Astro Ceria,mitv://ns2.hellotvvod.com:9906/f432a3c2d0fa48d6a15096ac2f86bdea
Cartoon Network,mitv://ns2.hellotvvod.com:9906/3692389f89d3468eb4a828dd76e11383
Nickelodeon,mitv://ns2.hellotvvod.com:9906/13d40c482d0f481f8ae2bef8ea2f81a8
Nick Jr.,mitv://ns2.hellotvvod.com:9906/1d50ca3249884a18be9df69041fb4aa0
Boomerang,mitv://ns2.hellotvvod.com:9906/89b8deccb8664fd1966b774d05915a9c
AXN亚洲,mitv://ns2.hellotvvod.com:9906/ee8878a3cdc74bf8a7e55efc36344e1c
KIX,mitv://ns2.hellotvvod.com:9906/45cd2d56efdc471d856ced1f59e010b7
HITS,mitv://ns2.hellotvvod.com:9906/833ef80438aa479dbd63d1699c5927a4
Astro Arena,mitv://ns2.hellotvvod.com:9906/4f87dce44a1248ddbc19b19e81a0f824
Astro SuperSport,mitv://ns2.hellotvvod.com:9906/00dc144eb8254da7bd34eb309e0ec0c7
Astro SuperSport 2,mitv://ns2.hellotvvod.com:9906/a19645ecb10e450b81aba0299215e0d3
Astro SuperSport 3,mitv://ns2.hellotvvod.com:9906/82bdb41680f54d469d4d160c85a18958
Astro SuperSport 4,mitv://ns2.hellotvvod.com:9906/f0b550229c834db2b31f5ac577086554
beIN Sports 3,mitv://ns2.hellotvvod.com:9906/f2f68ffa50a24d02b9911ca32c39c2bc
WWE,mitv://ns2.hellotvvod.com:9906/c5138af465dd4883a9a0b86a59c83598
Sky News,mitv://ns2.hellotvvod.com:9906/1763c2890ce949a0b016f5a976fc5e68
八度空间(备),mitv://ns2.hellotvvod.com:9906/11a7fbd6068a4d12ba974bc620f68f35
Nat Geo Wild,mitv://ns2.hellotvvod.com:9906/518cc5aa7eab4c03b3a3a08ce6ac07dc
tvN,mitv://ns2.hellotvvod.com:9906/42a4c195fe494501bbdfbb759cea4f6d
Drama Sangat,mitv://ns2.hellotvvod.com:9906/9cee6a4124fa4f9d974dc6849662df2d
RTM Sport,mitv://ns2.hellotvvod.com:9906/baa9091e6b2045d2abf31b8916e587c3
Berita RTM,mitv://ns2.hellotvvod.com:9906/5239193b49ac48739209a632c3ad3c00
DW,mitv://ns2.hellotvvod.com:9906/5b1a730646134eb3b321300bbb4d1541
France24,mitv://ns2.hellotvvod.com:9906/5899cc1d87cb4df08070bd284a446c7b
SPOTV,mitv://ns2.hellotvvod.com:9906/dba43d39ac0d4bc4a3ada12c99c173f9
beIN Sports,mitv://ns2.hellotvvod.com:9906/0904ab0787a844a2ba89c2556d55e1d1
TVB娱乐新闻台,mitv://ns2.hellotvvod.com:9906/f40d30c06c1a473db5c6e9760158b32c
Astro AEC,mitv://ns2.hellotvvod.com:9906/572c349f3a0f4ae79c7fe5453d3366d1
Awesome TV,mitv://ns2.hellotvvod.com:9906/97255c3c86ad4c1e8dd1027902177c9f
ABO Movies Thangathirai HD,mitv://ns2.hellotvvod.com:9906/13991168ef064b608ff4d7d315e075f5
Colors Tamil,mitv://ns2.hellotvvod.com:9906/3d8ef96a7da344bb9a7a004fe512fbdc
BOO,mitv://ns2.hellotvvod.com:9906/f41c2426cd7c4c5990e647ab7fde10a5
TVB经典台,mitv://ns2.hellotvvod.com:9906/f56326e07da747c3aa631e17a96a70ea
ABC Australia,mitv://ns2.hellotvvod.com:9906/92245e3a54874b93880bbe04ce7073ed
Eurosport HD,mitv://ns2.hellotvvod.com:9906/e74464c2b94b40d1b1966b9c7d54e9d7
Astro Arena 2,mitv://ns2.hellotvvod.com:9906/f44b0de39797428f9b53ec8ebdc7556f
Astro SuperSport 5,mitv://ns2.hellotvvod.com:9906/52fc4e9f5abb49a69aa20b870a3e7f07
Astro Vinmeen,mitv://ns2.hellotvvod.com:9906/936178a69b794c2788a6411bdde475b8
Sun Music,mitv://ns2.hellotvvod.com:9906/7810b5ef562d4deb8d96787d4805002e
Chutti TV,mitv://ns2.hellotvvod.com:9906/20c27f6ea683492cb135746a866f10b4
Adithya,mitv://ns2.hellotvvod.com:9906/894a4d96ce7c4b0db44665986225523f
Star Vijay,mitv://ns2.hellotvvod.com:9906/6ed7ecbebf194bd9bc7b019af98f9551
Zee Tamil,mitv://ns2.hellotvvod.com:9906/20251ed9c81c4957943f010638843ccf
TVBS亚洲,mitv://ns2.hellotvvod.com:9906/645cf312e82f4042993c536ec547a910
Astro AOD 352,mitv://ns2.hellotvvod.com:9906/c9bbe2cf2d0a4fac9ff15cf84d6884fa
Astro AOD 354,mitv://ns2.hellotvvod.com:9906/1555c30e415a4805b8b4e1c4cdd07930
Astro Tutor TV SK,mitv://ns2.hellotvvod.com:9906/598478eb312145059bd8be142082c405
Astro Tutor TV SPM,mitv://ns2.hellotvvod.com:9906/27471f6428494f35ae8b649cb0ec45e6
Premier Sports,mitv://ns2.hellotvvod.com:9906/076369f061964aecac9fab2b755128a4
TA-DAA!,mitv://ns2.hellotvvod.com:9906/b971c1cbcba94d3997fd724e4cd9ab0c
eGG Network,mitv://ns2.hellotvvod.com:9906/9ab873418fb249e0ab3b49374e434bf9
BollyOne,mitv://ns2.hellotvvod.com:9906/cbd1456385704208bad531524cbf5a58
HITS Movies,mitv://ns2.hellotvvod.com:9906/c5f4d671e74f41e4b4e9e91b6cb5179f
SHOWCASE MOVIES,mitv://ns2.hellotvvod.com:9906/48160d7d33344223a5a41745354e9c0e
